==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 3bc423c
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  scn_two_rows_tight_P5_R20_seed5    igvnd_wMK   heuristic_    12360.00     117.50     610.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed5    igvnd_wDLY  heuristic_    61846.50     124.50     617.00    22         -      60.3
  scn_two_rows_tight_P5_R20_seed5    igvnd_wMOV  heuristic_      731.50     126.50     605.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed5    igvnd_wMK   heuristic_    23857.00     217.50    2107.00     0         -      60.2
  scn_two_rows_tight_P5_R30_seed5    igvnd_wDLY  heuristic_   202682.00     232.00    2024.50     0         -      60.2
  scn_two_rows_tight_P5_R30_seed5    igvnd_wMOV  heuristic_     2209.00     218.50    1990.50     0         -      60.2
  scn_two_rows_tight_P5_R5_seed5     igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed5     igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed5     igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed6       igvnd_wMK   heuristic_     6730.00      67.00      12.00    18         -      60.1
  scn_chain_loose_P5_R10_seed6       igvnd_wDLY  heuristic_      429.50      67.50       3.50    12         -      60.0
  scn_chain_loose_P5_R10_seed6       igvnd_wMOV  heuristic_       80.50      67.50      13.00     0         -      60.0
  scn_chain_loose_P5_R20_seed6       igvnd_wMK   heuristic_    13874.00     133.50     492.00    32         -      60.1
  scn_chain_loose_P5_R20_seed6       igvnd_wDLY  heuristic_    40693.00     151.00     405.00    42         -      60.0
  scn_chain_loose_P5_R20_seed6       igvnd_wMOV  heuristic_      598.00     135.00     463.00     0         -      60.0
  scn_chain_loose_P5_R30_seed6       igvnd_wMK   heuristic_    27333.50     250.50    2219.50    64         -      60.2
  scn_chain_loose_P5_R30_seed6       igvnd_wDLY  heuristic_   172456.50     256.50    1721.50    50         -      60.3
  scn_chain_loose_P5_R30_seed6       igvnd_wMOV  heuristic_     2132.00     239.00    1893.00     0         -      60.4
  scn_chain_loose_P5_R5_seed6        igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed6        igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed6        igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed6      igvnd_wMK   heuristic_     6832.50      67.50      70.50    12         -      60.0
  scn_chain_medium_P5_R10_seed6      igvnd_wDLY  heuristic_     7486.50      68.50      74.00    18         -      60.0
  scn_chain_medium_P5_R10_seed6      igvnd_wMOV  heuristic_      146.00      67.50      78.50     0         -      60.3
  scn_chain_medium_P5_R20_seed6      igvnd_wMK   heuristic_    13455.50     128.50     559.50    46         -      60.1
  scn_chain_medium_P5_R20_seed6      igvnd_wDLY  heuristic_    56961.00     135.00     568.00    26         -      60.1
  scn_chain_medium_P5_R20_seed6      igvnd_wMOV  heuristic_      807.00     135.00     672.00     0         -      60.1
  scn_chain_medium_P5_R30_seed6      igvnd_wMK   heuristic_    27404.00     248.50    2484.00    70         -      60.1
  scn_chain_medium_P5_R30_seed6      igvnd_wDLY  heuristic_   215961.50     253.50    2156.50    58         -      60.4
  scn_chain_medium_P5_R30_seed6      igvnd_wMOV  heuristic_     2538.00     239.00    2299.00     0         -      60.2
  scn_chain_medium_P5_R5_seed6       igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed6       igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed6       igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed6       igvnd_wMK   heuristic_     6684.50      65.50     122.50    12         -      60.1
  scn_chain_tight_P5_R10_seed6       igvnd_wDLY  heuristic_    11827.50      67.50     117.50    10         -      60.0
  scn_chain_tight_P5_R10_seed6       igvnd_wMOV  heuristic_      214.00      70.00     144.00     0         -      60.1
  scn_chain_tight_P5_R20_seed6       igvnd_wMK   heuristic_    13956.50     132.00     726.50    30         -      60.0
  scn_chain_tight_P5_R20_seed6       igvnd_wDLY  heuristic_    77368.50     140.50     772.00    28         -      60.1
  scn_chain_tight_P5_R20_seed6       igvnd_wMOV  heuristic_      942.00     138.00     804.00     0         -      60.1
  scn_chain_tight_P5_R30_seed6       igvnd_wMK   heuristic_    27548.00     246.50    2832.00    66         -      60.1
  scn_chain_tight_P5_R30_seed6       igvnd_wDLY  heuristic_   252465.50     241.50    2521.50    74         -      60.1
  scn_chain_tight_P5_R30_seed6       igvnd_wMOV  heuristic_     2823.00     239.00    2584.00     0         -      60.2
  scn_chain_tight_P5_R5_seed6        igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_chain_tight_P5_R5_seed6        igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_tight_P5_R5_seed6        igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R10_seed6         igvnd_wMK   heuristic_     6461.00      64.50      11.00     0         -      60.0
  scn_hub_loose_P5_R10_seed6         igvnd_wDLY  heuristic_      723.50      67.50       6.50     6         -      60.1
  scn_hub_loose_P5_R10_seed6         igvnd_wMOV  heuristic_       75.50      64.50      11.00     0         -      60.0
  scn_hub_loose_P5_R20_seed6         igvnd_wMK   heuristic_    12699.50     123.50     349.50     0         -      60.1
  scn_hub_loose_P5_R20_seed6         igvnd_wDLY  heuristic_    35274.50     124.50     351.50     0         -      60.0
  scn_hub_loose_P5_R20_seed6         igvnd_wMOV  heuristic_      422.00     122.50     299.50     0         -      60.2
  scn_hub_loose_P5_R30_seed6         igvnd_wMK   heuristic_    26116.00     243.50    1702.00    64         -      60.1
  scn_hub_loose_P5_R30_seed6         igvnd_wDLY  heuristic_   154971.50     221.50    1547.50     0         -      60.4
  scn_hub_loose_P5_R30_seed6         igvnd_wMOV  heuristic_     1906.50     254.00    1652.50     0         -      60.2
  scn_hub_loose_P5_R5_seed6          igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed6          igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed6          igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed6        igvnd_wMK   heuristic_     6523.50      64.50      73.50     0         -      60.0
  scn_hub_medium_P5_R10_seed6        igvnd_wDLY  heuristic_     6923.50      67.50      68.50     6         -      60.1
  scn_hub_medium_P5_R10_seed6        igvnd_wMOV  heuristic_      138.00      64.50      73.50     0         -      60.0
  scn_hub_medium_P5_R20_seed6        igvnd_wMK   heuristic_    12651.00     121.50     501.00     0         -      60.1
  scn_hub_medium_P5_R20_seed6        igvnd_wDLY  heuristic_    49721.50     121.50     496.00     0         -      60.2
  scn_hub_medium_P5_R20_seed6        igvnd_wMOV  heuristic_      616.00     120.50     495.50     0         -      60.1
  scn_hub_medium_P5_R30_seed6        igvnd_wMK   heuristic_    26217.50     236.50    2505.50    62         -      60.3
  scn_hub_medium_P5_R30_seed6        igvnd_wDLY  heuristic_   199368.00     256.00    1990.50    62         -      60.3
  scn_hub_medium_P5_R30_seed6        igvnd_wMOV  heuristic_     2223.50     253.00    1970.50     0         -      60.3
  scn_hub_medium_P5_R5_seed6         igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed6         igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed6         igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed6         igvnd_wMK   heuristic_     6569.50      64.50     119.50     0         -      60.0
  scn_hub_tight_P5_R10_seed6         igvnd_wDLY  heuristic_    11627.50      69.50     115.50     8         -      60.0
  scn_hub_tight_P5_R10_seed6         igvnd_wMOV  heuristic_      184.00      64.50     119.50     0         -      60.2
  scn_hub_tight_P5_R20_seed6         igvnd_wMK   heuristic_    12796.00     121.50     646.00     0         -      60.0
  scn_hub_tight_P5_R20_seed6         igvnd_wDLY  heuristic_    63624.50     124.50     635.00     0         -      60.1
  scn_hub_tight_P5_R20_seed6         igvnd_wMOV  heuristic_      744.50     121.50     623.00     0         -      60.0
  scn_hub_tight_P5_R30_seed6         igvnd_wMK   heuristic_    24425.50     222.50    2175.50     0         -      60.2
  scn_hub_tight_P5_R30_seed6         igvnd_wDLY  heuristic_   238350.00     250.00    2381.00     0         -      60.4
  scn_hub_tight_P5_R30_seed6         igvnd_wMOV  heuristic_     2658.00     227.50    2430.50     0         -      60.1
  scn_hub_tight_P5_R5_seed6          igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_tight_P5_R5_seed6          igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_tight_P5_R5_seed6          igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_none_tight_P5_R10_seed6        igvnd_wMK   heuristic_     6553.50      64.50     103.50     0         -      60.0
  scn_none_tight_P5_R10_seed6        igvnd_wDLY  heuristic_    10414.50      64.50     103.50     0         -      60.0
  scn_none_tight_P5_R10_seed6        igvnd_wMOV  heuristic_      168.00      64.50     103.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed6    igvnd_wMK   heuristic_     6452.50      64.50       2.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed6    igvnd_wDLY  heuristic_       67.50      67.50       0.00     0         -      60.1
  scn_two_rows_loose_P5_R10_seed6    igvnd_wMOV  heuristic_       67.00      64.50       2.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed6    igvnd_wMK   heuristic_    12410.50     120.50     350.50    10         -      60.1
  scn_two_rows_loose_P5_R20_seed6    igvnd_wDLY  heuristic_    28820.50     120.50     287.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed6    igvnd_wMOV  heuristic_      411.00     123.50     287.50     0         -      60.0
  scn_two_rows_loose_P5_R30_seed6    igvnd_wMK   heuristic_    23280.50     217.50    1530.50     0         -      60.1
  scn_two_rows_loose_P5_R30_seed6    igvnd_wDLY  heuristic_   143218.50     218.50    1430.00     0         -      60.1
  scn_two_rows_loose_P5_R30_seed6    igvnd_wMOV  heuristic_     1645.50     235.00    1410.50     0         -      60.2
  scn_two_rows_loose_P5_R5_seed6     igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed6     igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed6     igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed6   igvnd_wMK   heuristic_     6510.50      64.50      60.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed6   igvnd_wDLY  heuristic_     6114.50      64.50      60.50     0         -      60.1
  scn_two_rows_medium_P5_R10_seed6   igvnd_wMOV  heuristic_      125.00      64.50      60.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed6   igvnd_wMK   heuristic_    12440.00     119.50     490.00     0         -      60.0
  scn_two_rows_medium_P5_R20_seed6   igvnd_wDLY  heuristic_    45724.50     124.50     456.00     0         -      60.0
  scn_two_rows_medium_P5_R20_seed6   igvnd_wMOV  heuristic_      610.50     125.50     485.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed6   igvnd_wMK   heuristic_    24337.50     223.00    2037.50     0         -      60.2
  scn_two_rows_medium_P5_R30_seed6   igvnd_wDLY  heuristic_   182523.50     223.50    1823.00     0         -      60.1
  scn_two_rows_medium_P5_R30_seed6   igvnd_wMOV  heuristic_     2002.50     227.00    1775.50     0         -      60.1
  scn_two_rows_medium_P5_R5_seed6    igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed6    igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed6    igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed6    igvnd_wMK   heuristic_     6556.50      64.50     106.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed6    igvnd_wDLY  heuristic_    10714.50      64.50     106.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed6    igvnd_wMOV  heuristic_      173.00      64.50     108.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed6    igvnd_wMK   heuristic_    12748.00     121.50     598.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed6    igvnd_wDLY  heuristic_    59121.50     121.50     590.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed6    igvnd_wMOV  heuristic_      716.50     123.50     593.00     0         -      60.1
  scn_two_rows_tight_P5_R30_seed6    igvnd_wMK   heuristic_    24691.50     224.50    2241.50     0         -      60.2
  scn_two_rows_tight_P5_R30_seed6    igvnd_wDLY  heuristic_   205679.00     229.00    2054.50     0         -      60.2
  scn_two_rows_tight_P5_R30_seed6    igvnd_wMOV  heuristic_     2345.00     222.50    2122.50     0         -      60.1
  scn_two_rows_tight_P5_R5_seed6     igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed6     igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed6     igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed7       igvnd_wMK   heuristic_     6518.50      64.50      50.50    18         -      60.1
  scn_chain_loose_P5_R10_seed7       igvnd_wDLY  heuristic_       73.50      71.50       0.00     2         -      60.0
  scn_chain_loose_P5_R10_seed7       igvnd_wMOV  heuristic_       72.00      72.00       0.00     0         -      60.0
  scn_chain_loose_P5_R20_seed7       igvnd_wMK   heuristic_    13438.00     129.50     456.00    32         -      60.1
  scn_chain_loose_P5_R20_seed7       igvnd_wDLY  heuristic_    40540.50     140.50     403.50    50         -      60.1
  scn_chain_loose_P5_R20_seed7       igvnd_wMOV  heuristic_      610.00     138.00     472.00     0         -      60.1
  scn_chain_loose_P5_R30_seed7       igvnd_wMK   heuristic_    27244.50     248.00    2390.50    54         -      60.2
  scn_chain_loose_P5_R30_seed7       igvnd_wDLY  heuristic_   159239.50     259.50    1589.00    80         -      60.3
  scn_chain_loose_P5_R30_seed7       igvnd_wMOV  heuristic_     2138.00     243.00    1895.00     0         -      60.4
  scn_chain_loose_P5_R5_seed7        igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed7        igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed7        igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed7      igvnd_wMK   heuristic_     6436.50      63.50      74.50    12         -      60.0
  scn_chain_medium_P5_R10_seed7      igvnd_wDLY  heuristic_     5136.50      74.50      50.50    12         -      60.1
  scn_chain_medium_P5_R10_seed7      igvnd_wMOV  heuristic_      125.00      71.50      53.50     0         -      60.0
  scn_chain_medium_P5_R20_seed7      igvnd_wMK   heuristic_    13718.00     130.50     630.00    38         -      60.0
  scn_chain_medium_P5_R20_seed7      igvnd_wDLY  heuristic_    63435.50     149.50     632.50    36         -      60.1
  scn_chain_medium_P5_R20_seed7      igvnd_wMOV  heuristic_      811.00     138.00     673.00     0         -      60.1
  scn_chain_medium_P5_R30_seed7      igvnd_wMK   heuristic_    28220.50     254.00    2820.50     0         -      60.3
  scn_chain_medium_P5_R30_seed7      igvnd_wDLY  heuristic_   202162.00     242.00    2018.50    70         -      60.1
  scn_chain_medium_P5_R30_seed7      igvnd_wMOV  heuristic_     2554.00     243.00    2311.00     0         -      60.1
  scn_chain_medium_P5_R5_seed7       igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed7       igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed7       igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed7       igvnd_wMK   heuristic_     6605.00      64.50     143.00    12         -      60.0
  scn_chain_tight_P5_R10_seed7       igvnd_wDLY  heuristic_     9227.50      67.50      91.50    10         -      60.0
  scn_chain_tight_P5_R10_seed7       igvnd_wMOV  heuristic_      179.00      72.00     107.00     0         -      60.0
  scn_chain_tight_P5_R20_seed7       igvnd_wMK   heuristic_    13913.50     131.00     767.50    46         -      60.1
  scn_chain_tight_P5_R20_seed7       igvnd_wDLY  heuristic_    77925.50     141.50     777.50    34         -      60.1
  scn_chain_tight_P5_R20_seed7       igvnd_wMOV  heuristic_      932.50     151.00     781.50     0         -      60.1
  scn_chain_tight_P5_R30_seed7       igvnd_wMK   heuristic_    27011.00     240.50    2911.00    50         -      60.5
  scn_chain_tight_P5_R30_seed7       igvnd_wDLY  heuristic_   241465.00     297.00    2411.00    68         -      60.2
  scn_chain_tight_P5_R30_seed7       igvnd_wMOV  heuristic_     2839.00     243.00    2596.00     0         -      60.2
  scn_chain_tight_P5_R5_seed7        igvnd_wMK   heuristic_     3903.00      39.00       1.00     2         -      60.0
  scn_chain_tight_P5_R5_seed7        igvnd_wDLY  heuristic_       44.00      40.00       0.00     4         -      60.0
  scn_chain_tight_P5_R5_seed7        igvnd_wMOV  heuristic_       44.00      39.00       5.00     0         -      60.0
  scn_hub_loose_P5_R10_seed7         igvnd_wMK   heuristic_     6677.50      66.50      23.50     4         -      60.0
  scn_hub_loose_P5_R10_seed7         igvnd_wDLY  heuristic_       67.50      67.50       0.00     0         -      60.0
  scn_hub_loose_P5_R10_seed7         igvnd_wMOV  heuristic_       67.50      67.50       0.00     0         -      60.0
  scn_hub_loose_P5_R20_seed7         igvnd_wMK   heuristic_    12615.00     122.50     365.00     0         -      60.1
  scn_hub_loose_P5_R20_seed7         igvnd_wDLY  heuristic_    31873.50     123.50     317.50     0         -      60.1
  scn_hub_loose_P5_R20_seed7         igvnd_wMOV  heuristic_      455.00     124.50     330.50     0         -      60.0
  scn_hub_loose_P5_R30_seed7         igvnd_wMK   heuristic_    25144.00     234.50    1650.00    44         -      60.4
  scn_hub_loose_P5_R30_seed7         igvnd_wDLY  heuristic_   161953.00     253.00    1616.50    50         -      60.3
  scn_hub_loose_P5_R30_seed7         igvnd_wMOV  heuristic_     1899.50     231.00    1668.50     0         -      60.1
  scn_hub_loose_P5_R5_seed7          igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed7          igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed7          igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed7        igvnd_wMK   heuristic_     6725.50      66.50      71.50     4         -      60.2
  scn_hub_medium_P5_R10_seed7        igvnd_wDLY  heuristic_     4517.50      67.50      44.50     0         -      60.0
  scn_hub_medium_P5_R10_seed7        igvnd_wMOV  heuristic_      112.00      67.50      44.50     0         -      60.0
  scn_hub_medium_P5_R20_seed7        igvnd_wMK   heuristic_    13092.00     124.50     642.00     0         -      60.2
  scn_hub_medium_P5_R20_seed7        igvnd_wDLY  heuristic_    53577.50     127.50     534.50     0         -      60.1
  scn_hub_medium_P5_R20_seed7        igvnd_wMOV  heuristic_      632.00     121.50     510.50     0         -      60.1
  scn_hub_medium_P5_R30_seed7        igvnd_wMK   heuristic_    26169.50     241.00    2029.50    40         -      60.5
  scn_hub_medium_P5_R30_seed7        igvnd_wDLY  heuristic_   180610.00     246.00    1803.00    64         -      60.1
  scn_hub_medium_P5_R30_seed7        igvnd_wMOV  heuristic_     2295.50     247.00    2048.50     0         -      60.1
  scn_hub_medium_P5_R5_seed7         igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed7         igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed7         igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed7         igvnd_wMK   heuristic_     6773.00      66.50     117.00     6         -      60.1
  scn_hub_tight_P5_R10_seed7         igvnd_wDLY  heuristic_     9517.50      67.50      94.50     0         -      60.0
  scn_hub_tight_P5_R10_seed7         igvnd_wMOV  heuristic_      162.00      67.50      94.50     0         -      60.0
  scn_hub_tight_P5_R20_seed7         igvnd_wMK   heuristic_    13014.00     123.50     664.00     0         -      60.1
  scn_hub_tight_P5_R20_seed7         igvnd_wDLY  heuristic_    63426.50     126.50     633.00     0         -      60.1
  scn_hub_tight_P5_R20_seed7         igvnd_wMOV  heuristic_      759.50     126.50     633.00     0         -      60.2
  scn_hub_tight_P5_R30_seed7         igvnd_wMK   heuristic_    25558.00     231.50    2408.00     0         -      60.2
  scn_hub_tight_P5_R30_seed7         igvnd_wDLY  heuristic_   223404.00     254.00    2231.50     0         -      60.2
  scn_hub_tight_P5_R30_seed7         igvnd_wMOV  heuristic_     2478.00     245.00    2233.00     0         -      60.3
  scn_hub_tight_P5_R5_seed7          igvnd_wMK   heuristic_     3904.00      39.00       4.00     0         -      60.0
  scn_hub_tight_P5_R5_seed7          igvnd_wDLY  heuristic_      439.00      39.00       4.00     0         -      60.0
  scn_hub_tight_P5_R5_seed7          igvnd_wMOV  heuristic_       43.00      39.00       4.00     0         -      60.0
  scn_none_tight_P5_R10_seed7        igvnd_wMK   heuristic_     6157.50      60.50     107.50     0         -      60.0
  scn_none_tight_P5_R10_seed7        igvnd_wDLY  heuristic_     8612.50      62.50      85.50     0         -      60.0
  scn_none_tight_P5_R10_seed7        igvnd_wMOV  heuristic_      148.00      62.50      85.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed7    igvnd_wMK   heuristic_     6176.50      61.50      26.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed7    igvnd_wDLY  heuristic_       62.50      62.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed7    igvnd_wMOV  heuristic_       62.50      62.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed7    igvnd_wMK   heuristic_    12188.50     118.50     338.50     0         -      60.2
  scn_two_rows_loose_P5_R20_seed7    igvnd_wDLY  heuristic_    31073.50     123.50     309.50     0         -      60.2
  scn_two_rows_loose_P5_R20_seed7    igvnd_wMOV  heuristic_      436.50     126.50     310.00     0         -      60.0
  scn_two_rows_loose_P5_R30_seed7    igvnd_wMK   heuristic_    23447.50     218.50    1597.50     0         -      60.1
  scn_two_rows_loose_P5_R30_seed7    igvnd_wDLY  heuristic_   127870.50     220.50    1276.50     0         -      60.0
  scn_two_rows_loose_P5_R30_seed7    igvnd_wMOV  heuristic_     1501.50     220.50    1281.00     0         -      60.2
  scn_two_rows_loose_P5_R5_seed7     igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed7     igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed7     igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed7   igvnd_wMK   heuristic_     6216.50      61.50      66.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed7   igvnd_wDLY  heuristic_     3712.50      62.50      36.50     0         -      60.1
  scn_two_rows_medium_P5_R10_seed7   igvnd_wMOV  heuristic_       99.00      62.50      36.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed7   igvnd_wMK   heuristic_    12414.50     118.50     552.50    12         -      60.0
  scn_two_rows_medium_P5_R20_seed7   igvnd_wDLY  heuristic_    50780.50     130.50     506.50     0         -      60.1
  scn_two_rows_medium_P5_R20_seed7   igvnd_wMOV  heuristic_      610.50     121.50     489.00     0         -      60.6
  scn_two_rows_medium_P5_R30_seed7   igvnd_wMK   heuristic_    23891.50     218.50    2041.50     0         -      60.0
  scn_two_rows_medium_P5_R30_seed7   igvnd_wDLY  heuristic_   170102.00     224.00    1698.50    28         -      60.4
  scn_two_rows_medium_P5_R30_seed7   igvnd_wMOV  heuristic_     1929.50     220.50    1709.00     0         -      60.4
  scn_two_rows_medium_P5_R5_seed7    igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed7    igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed7    igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed7    igvnd_wMK   heuristic_     6258.50      61.50     108.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed7    igvnd_wDLY  heuristic_     8712.50      62.50      86.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed7    igvnd_wMOV  heuristic_      149.00      62.50      86.50     0         -      60.1
  scn_two_rows_tight_P5_R20_seed7    igvnd_wMK   heuristic_    12741.00     120.50     675.00    16         -      60.0
  scn_two_rows_tight_P5_R20_seed7    igvnd_wDLY  heuristic_    63428.50     128.50     633.00     0         -      60.2
  scn_two_rows_tight_P5_R20_seed7    igvnd_wMOV  heuristic_      738.50     123.50     615.00     0         -      60.2
  scn_two_rows_tight_P5_R30_seed7    igvnd_wMK   heuristic_    24006.50     218.50    2156.50     0         -      60.1
  scn_two_rows_tight_P5_R30_seed7    igvnd_wDLY  heuristic_   195221.50     221.50    1950.00     0         -      60.2
  scn_two_rows_tight_P5_R30_seed7    igvnd_wMOV  heuristic_     2145.00     216.50    1928.50     0         -      61.1
  scn_two_rows_tight_P5_R5_seed7     igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed7     igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed7     igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed8       igvnd_wMK   heuristic_     6356.50      63.50       6.50     0         -      60.3
  scn_chain_loose_P5_R10_seed8       igvnd_wDLY  heuristic_      620.50      64.50       5.50     6         -      60.0
  scn_chain_loose_P5_R10_seed8       igvnd_wMOV  heuristic_       70.00      63.50       6.50     0         -      60.0
  scn_chain_loose_P5_R20_seed8       igvnd_wMK   heuristic_    13919.00     134.00     489.00    30         -      60.0
  scn_chain_loose_P5_R20_seed8       igvnd_wDLY  heuristic_    44652.50     132.50     445.00    20         -      60.1
  scn_chain_loose_P5_R20_seed8       igvnd_wMOV  heuristic_      672.00     145.00     527.00     0         -      60.1
  scn_chain_loose_P5_R30_seed8       igvnd_wMK   heuristic_    26524.50     247.00    1758.50    66         -      60.2
  scn_chain_loose_P5_R30_seed8       igvnd_wDLY  heuristic_   162176.50     248.50    1618.50    78         -      60.1
  scn_chain_loose_P5_R30_seed8       igvnd_wMOV  heuristic_     2112.00     240.00    1872.00     0         -      60.1
  scn_chain_loose_P5_R5_seed8        igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
