==================================================================
  EXPERIMENT CONFIGURATIONS  (3 experiments)
  Code state (git): 1269c32
  Instance order  : by seed, then config (seed1 of all types first)
==================================================================
  Shared parameters:
    time_limit_s=60               NoRelHeurTime=0
    MIPGap=0.0                    seed=1

  Per-experiment parameters:
  Label       Solver                      weight_makespan  weight_delay  weight_movements
  scn_two_rows_tight_P5_R20_seed5    igvnd_wMK   heuristic_    12369.00     117.50     619.00     0         -      60.1
  scn_two_rows_tight_P5_R20_seed5    igvnd_wDLY  heuristic_    61099.00     133.00     609.50    16         -      60.3
  scn_two_rows_tight_P5_R20_seed5    igvnd_wMOV  heuristic_      695.50     118.50     577.00     0         -      60.2
  scn_two_rows_tight_P5_R30_seed5    igvnd_wMK   heuristic_    24060.00     219.50    2084.00    26         -      60.8
  scn_two_rows_tight_P5_R30_seed5    igvnd_wDLY  heuristic_   198184.00     234.00    1979.50     0         -      61.5
  scn_two_rows_tight_P5_R30_seed5    igvnd_wMOV  heuristic_     2273.50     235.50    2038.00     0         -      60.7
  scn_two_rows_tight_P5_R5_seed5     igvnd_wMK   heuristic_     3200.00      32.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed5     igvnd_wDLY  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed5     igvnd_wMOV  heuristic_       32.00      32.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed6       igvnd_wMK   heuristic_     6763.00      67.50      13.00     0         -      60.0
  scn_chain_loose_P5_R10_seed6       igvnd_wDLY  heuristic_      679.50      67.50       6.00    12         -      60.0
  scn_chain_loose_P5_R10_seed6       igvnd_wMOV  heuristic_       95.00      69.50      25.50     0         -      60.0
  scn_chain_loose_P5_R20_seed6       igvnd_wMK   heuristic_    13690.00     132.50     408.00    32         -      60.1
  scn_chain_loose_P5_R20_seed6       igvnd_wDLY  heuristic_    34317.00     133.00     341.50    34         -      60.4
  scn_chain_loose_P5_R20_seed6       igvnd_wMOV  heuristic_      598.00     135.00     463.00     0         -      60.4
  scn_chain_loose_P5_R30_seed6       igvnd_wMK   heuristic_    26223.00     240.00    2153.00    70         -      61.5
  scn_chain_loose_P5_R30_seed6       igvnd_wDLY  heuristic_   171630.50     232.50    1713.50    48         -      61.2
  scn_chain_loose_P5_R30_seed6       igvnd_wMOV  heuristic_     2132.00     239.00    1893.00     0         -      61.2
  scn_chain_loose_P5_R5_seed6        igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed6        igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed6        igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed6      igvnd_wMK   heuristic_     6631.50      65.50      69.50    12         -      60.0
  scn_chain_medium_P5_R10_seed6      igvnd_wDLY  heuristic_     6729.50      67.50      66.50    12         -      60.0
  scn_chain_medium_P5_R10_seed6      igvnd_wMOV  heuristic_      146.00      67.50      78.50     0         -      60.0
  scn_chain_medium_P5_R20_seed6      igvnd_wMK   heuristic_    13724.00     130.50     636.00    38         -      60.2
  scn_chain_medium_P5_R20_seed6      igvnd_wDLY  heuristic_    56721.50     133.50     565.50    38         -      60.6
  scn_chain_medium_P5_R20_seed6      igvnd_wMOV  heuristic_      807.00     135.00     672.00     0         -      60.3
  scn_chain_medium_P5_R30_seed6      igvnd_wMK   heuristic_    25881.00     235.50    2269.00    62         -      60.6
  scn_chain_medium_P5_R30_seed6      igvnd_wDLY  heuristic_   213413.00     253.00    2131.00    60         -      61.2
  scn_chain_medium_P5_R30_seed6      igvnd_wMOV  heuristic_     2538.00     239.00    2299.00     0         -      61.2
  scn_chain_medium_P5_R5_seed6       igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed6       igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed6       igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed6       igvnd_wMK   heuristic_     6678.50      65.50     118.50    10         -      60.0
  scn_chain_tight_P5_R10_seed6       igvnd_wDLY  heuristic_    11426.50      64.50     113.50    12         -      60.0
  scn_chain_tight_P5_R10_seed6       igvnd_wMOV  heuristic_      214.00      70.00     144.00     0         -      60.0
  scn_chain_tight_P5_R20_seed6       igvnd_wMK   heuristic_    14090.00     132.50     802.00    38         -      60.2
  scn_chain_tight_P5_R20_seed6       igvnd_wDLY  heuristic_    68531.00     135.00     683.50    46         -      60.0
  scn_chain_tight_P5_R20_seed6       igvnd_wMOV  heuristic_      907.00     147.50     759.50     0         -      60.0
  scn_chain_tight_P5_R30_seed6       igvnd_wMK   heuristic_    27564.50     249.50    2552.50    62         -      61.4
  scn_chain_tight_P5_R30_seed6       igvnd_wDLY  heuristic_   232357.50     239.50    2320.50    68         -      60.8
  scn_chain_tight_P5_R30_seed6       igvnd_wMOV  heuristic_     2823.00     239.00    2584.00     0         -      60.5
  scn_chain_tight_P5_R5_seed6        igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_chain_tight_P5_R5_seed6        igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_tight_P5_R5_seed6        igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R10_seed6         igvnd_wMK   heuristic_     6461.00      64.50      11.00     0         -      60.0
  scn_hub_loose_P5_R10_seed6         igvnd_wDLY  heuristic_      723.50      67.50       6.50     6         -      60.0
  scn_hub_loose_P5_R10_seed6         igvnd_wMOV  heuristic_       75.50      64.50      11.00     0         -      60.0
  scn_hub_loose_P5_R20_seed6         igvnd_wMK   heuristic_    12828.50     124.50     378.50     0         -      60.0
  scn_hub_loose_P5_R20_seed6         igvnd_wDLY  heuristic_    30871.50     121.50     307.50     0         -      60.2
  scn_hub_loose_P5_R20_seed6         igvnd_wMOV  heuristic_      414.00     120.50     293.50     0         -      60.4
  scn_hub_loose_P5_R30_seed6         igvnd_wMK   heuristic_    24724.50     229.50    1774.50     0         -      61.9
  scn_hub_loose_P5_R30_seed6         igvnd_wDLY  heuristic_   161006.00     256.00    1607.50     0         -      60.9
  scn_hub_loose_P5_R30_seed6         igvnd_wMOV  heuristic_     1775.00     223.50    1551.50     0         -      61.6
  scn_hub_loose_P5_R5_seed6          igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed6          igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed6          igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed6        igvnd_wMK   heuristic_     6523.50      64.50      73.50     0         -      60.0
  scn_hub_medium_P5_R10_seed6        igvnd_wDLY  heuristic_     6923.50      67.50      68.50     6         -      60.0
  scn_hub_medium_P5_R10_seed6        igvnd_wMOV  heuristic_      138.00      64.50      73.50     0         -      60.0
  scn_hub_medium_P5_R20_seed6        igvnd_wMK   heuristic_    12802.00     122.50     552.00     0         -      60.3
  scn_hub_medium_P5_R20_seed6        igvnd_wDLY  heuristic_    49243.50     127.50     491.00    16         -      60.3
  scn_hub_medium_P5_R20_seed6        igvnd_wMOV  heuristic_      595.50     120.50     475.00     0         -      60.1
  scn_hub_medium_P5_R30_seed6        igvnd_wMK   heuristic_    24946.50     228.50    2096.50     0         -      61.2
  scn_hub_medium_P5_R30_seed6        igvnd_wDLY  heuristic_   196074.50     224.50    1958.50     0         -      62.5
  scn_hub_medium_P5_R30_seed6        igvnd_wMOV  heuristic_     2153.00     222.50    1930.50     0         -      60.6
  scn_hub_medium_P5_R5_seed6         igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed6         igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed6         igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed6         igvnd_wMK   heuristic_     6569.50      64.50     119.50     0         -      60.1
  scn_hub_tight_P5_R10_seed6         igvnd_wDLY  heuristic_    11627.50      69.50     115.50     8         -      60.0
  scn_hub_tight_P5_R10_seed6         igvnd_wMOV  heuristic_      184.00      64.50     119.50     0         -      60.0
  scn_hub_tight_P5_R20_seed6         igvnd_wMK   heuristic_    12908.00     122.50     658.00     0         -      60.4
  scn_hub_tight_P5_R20_seed6         igvnd_wDLY  heuristic_    64960.50     134.50     648.00    26         -      60.1
  scn_hub_tight_P5_R20_seed6         igvnd_wMOV  heuristic_      752.50     124.50     628.00     0         -      60.2
  scn_hub_tight_P5_R30_seed6         igvnd_wMK   heuristic_    24627.50     223.50    2277.50     0         -      60.3
  scn_hub_tight_P5_R30_seed6         igvnd_wDLY  heuristic_   220973.50     223.50    2207.50     0         -      61.1
  scn_hub_tight_P5_R30_seed6         igvnd_wMOV  heuristic_     2473.00     225.50    2247.50     0         -      60.7
  scn_hub_tight_P5_R5_seed6          igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_tight_P5_R5_seed6          igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_tight_P5_R5_seed6          igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_none_tight_P5_R10_seed6        igvnd_wMK   heuristic_     6553.50      64.50     103.50     0         -      60.0
  scn_none_tight_P5_R10_seed6        igvnd_wDLY  heuristic_    10414.50      64.50     103.50     0         -      60.0
  scn_none_tight_P5_R10_seed6        igvnd_wMOV  heuristic_      168.00      64.50     103.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed6    igvnd_wMK   heuristic_     6452.50      64.50       2.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed6    igvnd_wDLY  heuristic_       67.50      67.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed6    igvnd_wMOV  heuristic_       67.00      64.50       2.50     0         -      60.0
  scn_two_rows_loose_P5_R20_seed6    igvnd_wMK   heuristic_    12251.50     119.50     301.50     0         -      60.2
  scn_two_rows_loose_P5_R20_seed6    igvnd_wDLY  heuristic_    28072.50     122.50     279.50     0         -      60.1
  scn_two_rows_loose_P5_R20_seed6    igvnd_wMOV  heuristic_      421.00     121.50     299.50     0         -      60.1
  scn_two_rows_loose_P5_R30_seed6    igvnd_wMK   heuristic_    23690.50     222.50    1440.50     0         -      60.3
  scn_two_rows_loose_P5_R30_seed6    igvnd_wDLY  heuristic_   143888.00     238.00    1436.50     0         -      60.6
  scn_two_rows_loose_P5_R30_seed6    igvnd_wMOV  heuristic_     1662.50     221.50    1441.00     0         -      60.7
  scn_two_rows_loose_P5_R5_seed6     igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed6     igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed6     igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed6   igvnd_wMK   heuristic_     6510.50      64.50      60.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed6   igvnd_wDLY  heuristic_     6114.50      64.50      60.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed6   igvnd_wMOV  heuristic_      125.00      64.50      60.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed6   igvnd_wMK   heuristic_    12439.00     119.50     477.00    12         -      60.2
  scn_two_rows_medium_P5_R20_seed6   igvnd_wDLY  heuristic_    47137.50     123.50     470.00    14         -      60.0
  scn_two_rows_medium_P5_R20_seed6   igvnd_wMOV  heuristic_      577.00     118.50     458.50     0         -      60.0
  scn_two_rows_medium_P5_R30_seed6   igvnd_wMK   heuristic_    23711.50     218.50    1861.50     0         -      61.1
  scn_two_rows_medium_P5_R30_seed6   igvnd_wDLY  heuristic_   179883.00     233.00    1796.50     0         -      61.4
  scn_two_rows_medium_P5_R30_seed6   igvnd_wMOV  heuristic_     2072.00     226.50    1845.50     0         -      60.4
  scn_two_rows_medium_P5_R5_seed6    igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed6    igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed6    igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed6    igvnd_wMK   heuristic_     6556.50      64.50     106.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed6    igvnd_wDLY  heuristic_    10714.50      64.50     106.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed6    igvnd_wMOV  heuristic_      171.00      64.50     106.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed6    igvnd_wMK   heuristic_    12737.00     121.50     587.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed6    igvnd_wDLY  heuristic_    60325.50     125.50     602.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed6    igvnd_wMOV  heuristic_      705.50     118.50     587.00     0         -      60.0
  scn_two_rows_tight_P5_R30_seed6    igvnd_wMK   heuristic_    23984.50     218.50    2134.50     0         -      61.5
  scn_two_rows_tight_P5_R30_seed6    igvnd_wDLY  heuristic_   201874.50     224.50    2016.50     0         -      60.2
  scn_two_rows_tight_P5_R30_seed6    igvnd_wMOV  heuristic_     2309.00     226.50    2082.50     0         -      61.0
  scn_two_rows_tight_P5_R5_seed6     igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed6     igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed6     igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed7       igvnd_wMK   heuristic_     6292.50      62.50      30.50    12         -      60.0
  scn_chain_loose_P5_R10_seed7       igvnd_wDLY  heuristic_       79.50      71.50       0.00     8         -      60.0
  scn_chain_loose_P5_R10_seed7       igvnd_wMOV  heuristic_       72.00      72.00       0.00     0         -      60.0
  scn_chain_loose_P5_R20_seed7       igvnd_wMK   heuristic_    13066.00     125.50     476.00    40         -      60.0
  scn_chain_loose_P5_R20_seed7       igvnd_wDLY  heuristic_    39338.00     140.00     391.50    48         -      60.1
  scn_chain_loose_P5_R20_seed7       igvnd_wMOV  heuristic_      599.50     142.50     457.00     0         -      60.1
  scn_chain_loose_P5_R30_seed7       igvnd_wMK   heuristic_    25994.00     239.00    2022.00    72         -      63.5
  scn_chain_loose_P5_R30_seed7       igvnd_wDLY  heuristic_   176834.00     268.00    1765.00    66         -      62.9
  scn_chain_loose_P5_R30_seed7       igvnd_wMOV  heuristic_     2138.00     243.00    1895.00     0         -      60.9
  scn_chain_loose_P5_R5_seed7        igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed7        igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R5_seed7        igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R10_seed7      igvnd_wMK   heuristic_     6575.00      64.50     105.00    20         -      60.1
  scn_chain_medium_P5_R10_seed7      igvnd_wDLY  heuristic_     4227.50      67.50      41.50    10         -      60.0
  scn_chain_medium_P5_R10_seed7      igvnd_wMOV  heuristic_      125.00      71.50      53.50     0         -      60.0
  scn_chain_medium_P5_R20_seed7      igvnd_wMK   heuristic_    13251.50     126.00     613.50    38         -      60.3
  scn_chain_medium_P5_R20_seed7      igvnd_wDLY  heuristic_    57484.00     136.00     573.00    48         -      60.4
  scn_chain_medium_P5_R20_seed7      igvnd_wMOV  heuristic_      811.00     138.00     673.00     0         -      60.3
  scn_chain_medium_P5_R30_seed7      igvnd_wMK   heuristic_    25661.00     233.50    2247.00    64         -      62.1
  scn_chain_medium_P5_R30_seed7      igvnd_wDLY  heuristic_   210198.50     292.50    2098.50    56         -      61.8
  scn_chain_medium_P5_R30_seed7      igvnd_wMOV  heuristic_     2554.00     243.00    2311.00     0         -      61.1
  scn_chain_medium_P5_R5_seed7       igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed7       igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_medium_P5_R5_seed7       igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_tight_P5_R10_seed7       igvnd_wMK   heuristic_     6478.50      63.50     116.50    12         -      60.0
  scn_chain_tight_P5_R10_seed7       igvnd_wDLY  heuristic_     9227.50      67.50      91.50    10         -      60.3
  scn_chain_tight_P5_R10_seed7       igvnd_wMOV  heuristic_      176.00      71.50     104.50     0         -      60.0
  scn_chain_tight_P5_R20_seed7       igvnd_wMK   heuristic_    13748.50     128.50     850.50    48         -      60.1
  scn_chain_tight_P5_R20_seed7       igvnd_wDLY  heuristic_    68267.50     129.50     681.00    38         -      61.2
  scn_chain_tight_P5_R20_seed7       igvnd_wMOV  heuristic_      955.00     138.00     817.00     0         -      60.1
  scn_chain_tight_P5_R30_seed7       igvnd_wMK   heuristic_    25803.50     232.00    2535.50    68         -      60.7
  scn_chain_tight_P5_R30_seed7       igvnd_wDLY  heuristic_   237334.00     254.00    2370.00    80         -      63.6
  scn_chain_tight_P5_R30_seed7       igvnd_wMOV  heuristic_     2839.00     243.00    2596.00     0         -      60.2
  scn_chain_tight_P5_R5_seed7        igvnd_wMK   heuristic_     3903.00      39.00       1.00     2         -      60.0
  scn_chain_tight_P5_R5_seed7        igvnd_wDLY  heuristic_       44.00      40.00       0.00     4         -      60.0
  scn_chain_tight_P5_R5_seed7        igvnd_wMOV  heuristic_       44.00      39.00       5.00     0         -      60.0
  scn_hub_loose_P5_R10_seed7         igvnd_wMK   heuristic_     6677.50      66.50      23.50     4         -      60.1
  scn_hub_loose_P5_R10_seed7         igvnd_wDLY  heuristic_       67.50      67.50       0.00     0         -      60.0
  scn_hub_loose_P5_R10_seed7         igvnd_wMOV  heuristic_       67.50      67.50       0.00     0         -      60.0
  scn_hub_loose_P5_R20_seed7         igvnd_wMK   heuristic_    12737.00     123.50     379.00     8         -      60.3
  scn_hub_loose_P5_R20_seed7         igvnd_wDLY  heuristic_    30773.50     123.50     306.50     0         -      60.3
  scn_hub_loose_P5_R20_seed7         igvnd_wMOV  heuristic_      482.00     125.50     356.50     0         -      60.1
  scn_hub_loose_P5_R30_seed7         igvnd_wMK   heuristic_    24366.00     227.00    1666.00     0         -      61.4
  scn_hub_loose_P5_R30_seed7         igvnd_wDLY  heuristic_   145112.00     262.00    1448.50     0         -      62.6
  scn_hub_loose_P5_R30_seed7         igvnd_wMOV  heuristic_     1760.50     222.50    1538.00     0         -      61.1
  scn_hub_loose_P5_R5_seed7          igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed7          igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_loose_P5_R5_seed7          igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R10_seed7        igvnd_wMK   heuristic_     6725.50      66.50      71.50     4         -      60.0
  scn_hub_medium_P5_R10_seed7        igvnd_wDLY  heuristic_     4517.50      67.50      44.50     0         -      60.0
  scn_hub_medium_P5_R10_seed7        igvnd_wMOV  heuristic_      112.00      67.50      44.50     0         -      60.1
  scn_hub_medium_P5_R20_seed7        igvnd_wMK   heuristic_    13156.00     124.50     706.00     0         -      60.4
  scn_hub_medium_P5_R20_seed7        igvnd_wDLY  heuristic_    50727.50     123.50     506.00     4         -      60.3
  scn_hub_medium_P5_R20_seed7        igvnd_wMOV  heuristic_      669.00     123.50     545.50     0         -      60.0
  scn_hub_medium_P5_R30_seed7        igvnd_wMK   heuristic_    24234.00     221.50    2084.00     0         -      62.4
  scn_hub_medium_P5_R30_seed7        igvnd_wDLY  heuristic_   189195.00     243.00    1889.00    52         -      62.6
  scn_hub_medium_P5_R30_seed7        igvnd_wMOV  heuristic_     2308.00     226.50    2081.50     0         -      60.9
  scn_hub_medium_P5_R5_seed7         igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed7         igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_medium_P5_R5_seed7         igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_hub_tight_P5_R10_seed7         igvnd_wMK   heuristic_     6773.00      66.50     117.00     6         -      60.0
  scn_hub_tight_P5_R10_seed7         igvnd_wDLY  heuristic_     9517.50      67.50      94.50     0         -      60.1
  scn_hub_tight_P5_R10_seed7         igvnd_wMOV  heuristic_      162.00      67.50      94.50     0         -      60.0
  scn_hub_tight_P5_R20_seed7         igvnd_wMK   heuristic_    13125.00     124.50     675.00     0         -      60.1
  scn_hub_tight_P5_R20_seed7         igvnd_wDLY  heuristic_    65025.50     125.50     649.00     0         -      60.3
  scn_hub_tight_P5_R20_seed7         igvnd_wMOV  heuristic_      765.50     123.50     642.00     0         -      60.2
  scn_hub_tight_P5_R30_seed7         igvnd_wMK   heuristic_    24747.50     222.50    2497.50     0         -      61.3
  scn_hub_tight_P5_R30_seed7         igvnd_wDLY  heuristic_   215754.00     254.00    2155.00     0         -      60.6
  scn_hub_tight_P5_R30_seed7         igvnd_wMOV  heuristic_     2371.00     219.50    2151.50     0         -      62.2
  scn_hub_tight_P5_R5_seed7          igvnd_wMK   heuristic_     3904.00      39.00       4.00     0         -      60.0
  scn_hub_tight_P5_R5_seed7          igvnd_wDLY  heuristic_      439.00      39.00       4.00     0         -      60.0
  scn_hub_tight_P5_R5_seed7          igvnd_wMOV  heuristic_       43.00      39.00       4.00     0         -      60.0
  scn_none_tight_P5_R10_seed7        igvnd_wMK   heuristic_     6157.50      60.50     107.50     0         -      67.6
  scn_none_tight_P5_R10_seed7        igvnd_wDLY  heuristic_     8612.50      62.50      85.50     0         -      60.0
  scn_none_tight_P5_R10_seed7        igvnd_wMOV  heuristic_      148.00      62.50      85.50     0         -      62.4
  scn_two_rows_loose_P5_R10_seed7    igvnd_wMK   heuristic_     6176.50      61.50      26.50     0         -      60.0
  scn_two_rows_loose_P5_R10_seed7    igvnd_wDLY  heuristic_       62.50      62.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R10_seed7    igvnd_wMOV  heuristic_       62.50      62.50       0.00     0         -      60.0
  scn_two_rows_loose_P5_R20_seed7    igvnd_wMK   heuristic_    12378.50     120.50     328.50     0         -      60.2
  scn_two_rows_loose_P5_R20_seed7    igvnd_wDLY  heuristic_    31120.50     120.50     310.00     0         -      60.1
  scn_two_rows_loose_P5_R20_seed7    igvnd_wMOV  heuristic_      416.00     119.50     296.50     0         -      60.0
  scn_two_rows_loose_P5_R30_seed7    igvnd_wMK   heuristic_    23065.50     216.50    1415.50     0         -      60.5
  scn_two_rows_loose_P5_R30_seed7    igvnd_wDLY  heuristic_   133189.50     239.50    1329.50     0         -      60.7
  scn_two_rows_loose_P5_R30_seed7    igvnd_wMOV  heuristic_     1577.00     227.50    1349.50     0         -      60.6
  scn_two_rows_loose_P5_R5_seed7     igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed7     igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_loose_P5_R5_seed7     igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R10_seed7   igvnd_wMK   heuristic_     6216.50      61.50      66.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed7   igvnd_wDLY  heuristic_     3712.50      62.50      36.50     0         -      60.0
  scn_two_rows_medium_P5_R10_seed7   igvnd_wMOV  heuristic_       99.00      62.50      36.50     0         -      60.0
  scn_two_rows_medium_P5_R20_seed7   igvnd_wMK   heuristic_    12447.00     119.50     497.00     0         -      60.2
  scn_two_rows_medium_P5_R20_seed7   igvnd_wDLY  heuristic_    48623.50     123.50     485.00     0         -      60.1
  scn_two_rows_medium_P5_R20_seed7   igvnd_wMOV  heuristic_      630.50     129.50     501.00     0         -      60.0
  scn_two_rows_medium_P5_R30_seed7   igvnd_wMK   heuristic_    23518.00     217.00    1818.00     0         -      61.1
  scn_two_rows_medium_P5_R30_seed7   igvnd_wDLY  heuristic_   165774.50     224.50    1655.50     0         -      60.4
  scn_two_rows_medium_P5_R30_seed7   igvnd_wMOV  heuristic_     1922.50     220.50    1702.00     0         -      60.6
  scn_two_rows_medium_P5_R5_seed7    igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed7    igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_medium_P5_R5_seed7    igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R10_seed7    igvnd_wMK   heuristic_     6258.50      61.50     108.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed7    igvnd_wDLY  heuristic_     8712.50      62.50      86.50     0         -      60.0
  scn_two_rows_tight_P5_R10_seed7    igvnd_wMOV  heuristic_      149.00      62.50      86.50     0         -      60.0
  scn_two_rows_tight_P5_R20_seed7    igvnd_wMK   heuristic_    12824.00     121.50     664.00    10         -      60.0
  scn_two_rows_tight_P5_R20_seed7    igvnd_wDLY  heuristic_    62821.50     121.50     627.00     0         -      60.0
  scn_two_rows_tight_P5_R20_seed7    igvnd_wMOV  heuristic_      754.50     125.50     629.00     0         -      60.1
  scn_two_rows_tight_P5_R30_seed7    igvnd_wMK   heuristic_    24151.50     220.50    2073.50    28         -      60.4
  scn_two_rows_tight_P5_R30_seed7    igvnd_wDLY  heuristic_   197789.50     239.50    1975.50     0         -      61.0
  scn_two_rows_tight_P5_R30_seed7    igvnd_wMOV  heuristic_     2167.00     233.50    1933.50     0         -      60.3
  scn_two_rows_tight_P5_R5_seed7     igvnd_wMK   heuristic_     3900.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed7     igvnd_wDLY  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_two_rows_tight_P5_R5_seed7     igvnd_wMOV  heuristic_       39.00      39.00       0.00     0         -      60.0
  scn_chain_loose_P5_R10_seed8       igvnd_wMK   heuristic_     6277.00      62.50       9.00    18         -      60.0
  scn_chain_loose_P5_R10_seed8       igvnd_wDLY  heuristic_      571.50      63.50       5.00     8         -      60.0
  scn_chain_loose_P5_R10_seed8       igvnd_wMOV  heuristic_       70.00      63.50       6.50     0         -      60.0
  scn_chain_loose_P5_R20_seed8       igvnd_wMK   heuristic_    13712.50     132.00     478.50    34         -      60.2
  scn_chain_loose_P5_R20_seed8       igvnd_wDLY  heuristic_    42718.50     132.50     425.50    36         -      60.2
  scn_chain_loose_P5_R20_seed8       igvnd_wMOV  heuristic_      672.00     136.00     536.00     0         -      60.3
  scn_chain_loose_P5_R30_seed8       igvnd_wMK   heuristic_    24772.50     230.00    1698.50    74         -      61.3
  scn_chain_loose_P5_R30_seed8       igvnd_wDLY  heuristic_   160905.50     249.50    1606.00    56         -      60.6
  scn_chain_loose_P5_R30_seed8       igvnd_wMOV  heuristic_     2112.00     240.00    1872.00     0         -      62.1
  scn_chain_loose_P5_R5_seed8        igvnd_wMK   heuristic_     2800.00      28.00       0.00     0         -      60.0
